ride_id,pickup_datetime,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,passenger_count,distance_km,hour,dayofweek,is_weekend,is_night,is_peak,weather,traffic_level,demand_score,supply_score,event_flag,surge_multiplier,surge_label,eta_minutes,fare_amount
MX003759,2024-06-05 14:00:00,28.73920333738786,77.2109479006013,28.53604911181945,77.03573157649366,1,19.934552790975445,15,1,1,1,1,Clear,High,0.22,0.122,0,3.2,0,34,272.48
MX003760,2024-06-05 15:00:00,28.537046741286122,77.3523225395809,28.53667411550517,77.36737156345494,1,16.698272611378723,20,2,0,0,0,Rain,High,0.902,0.475,0,1.4,1,39,433.87
MX003761,2024-06-05 16:00:00,28.750809769048384,77.36626923858384,28.79956930102291,76.9898937373995,1,5.224261653560593,7,2,0,0,0,Haze,Low,0.556,0.249,0,2.6,0,11,333.0
MX003762,2024-06-05 17:00:00,28.4322616313506,76.96043422541331,28.594859862679904,77.28706744256745,2,17.063931970561924,20,2,1,0,0,Fog,Low,0.912,0.361,0,3.1,1,5,546.53
MX003763,2024-06-05 18:00:00,28.81542419569533,77.26416197359676,28.736100935317296,76.95332424562137,1,17.509690585739644,19,6,1,1,0,Rain,High,0.136,0.395,0,2.7,0,39,227.23
MX003764,2024-06-05 19:00:00,28.40776307941068,77.38007092171422,28.77611133161428,77.01711412467006,1,3.819673169964507,9,0,1,1,1,Rain,Low,0.732,0.769,0,2.8,0,15,456.82
MX003765,2024-06-05 20:00:00,28.44929033355466,77.10384610672527,28.602357935645447,77.20652935759412,1,22.70135949344742,15,0,1,0,1,Clouds,Low,0.384,0.256,0,1.7,0,10,207.13
MX003766,2024-06-05 21:00:00,28.832452370743162,77.20952769357196,28.41050401181229,77.08640542101438,2,14.369650384706855,23,0,0,1,1,Clouds,High,0.268,0.39,0,2.5,1,38,100.76
MX003767,2024-06-05 22:00:00,28.429819636094365,77.05308352041676,28.56739254007498,77.34469355333056,1,16.07743975362944,1,0,1,1,1,Clear,High,0.972,0.477,0,3.3,1,17,671.54
MX003768,2024-06-05 23:00:00,28.745430759127473,77.05230261043936,28.40755475689051,77.2648589207693,1,1.2780521035868895,20,4,0,0,0,Fog,High,0.713,0.198,0,1.9,1,34,372.73
MX003769,2024-06-06 00:00:00,28.419466162988112,77.24146559404954,28.69332396183506,77.1486070880631,3,6.592093335741543,20,2,0,1,1,Fog,Medium,0.572,0.534,0,3.4,0,36,703.15
MX003770,2024-06-06 01:00:00,28.53268188111819,77.08186516476535,28.61832405496737,76.99209915371789,2,29.765719471637865,1,5,0,0,1,Clear,Medium,0.581,0.732,0,2.2,0,28,798.73
MX003771,2024-06-06 02:00:00,28.638120380859178,77.34195717307456,28.68703713996521,77.10362066427791,2,10.035599225293021,7,0,0,0,1,Rain,Medium,0.494,0.606,0,3.3,0,20,663.62
MX003772,2024-06-06 03:00:00,28.68098796797486,76.9882390367192,28.785375439158376,77.28318949121113,1,12.2473263177345,3,0,1,1,0,Clear,Low,0.739,0.589,0,1.2,0,31,332.21
MX003773,2024-06-06 04:00:00,28.650711765087763,77.38853660827716,28.543798065548472,76.99578104214524,2,5.4319303359124405,20,4,0,1,1,Clear,Medium,0.937,0.996,0,2.9,1,30,536.0
MX003774,2024-06-06 05:00:00,28.685310385525224,76.92022344699653,28.777731249565306,77.25052574575787,1,7.642079934518341,0,1,1,0,0,Clear,Low,0.344,0.318,0,1.6,0,42,500.43
MX003775,2024-06-06 06:00:00,28.878049182134355,77.27107130551582,28.786743127390174,77.2800161012215,1,22.98205432327307,8,1,0,1,1,Haze,Low,0.755,0.268,0,3.1,1,56,686.88
MX003776,2024-06-06 07:00:00,28.52051943464442,77.24472156058869,28.45721256273434,76.98966137766986,1,15.705216459255723,23,5,0,1,1,Clear,Medium,0.259,0.987,0,1.2,0,33,223.13
MX003777,2024-06-06 08:00:00,28.608479841284453,77.34101137067259,28.549974236049806,77.23523943070181,1,13.060488594508232,16,3,1,1,0,Haze,Medium,0.89,0.475,0,3.0,1,57,664.97
MX003778,2024-06-06 09:00:00,28.75849611281894,76.97912471915035,28.821145227271575,77.32014082899795,2,1.0097251929555655,10,6,1,1,0,Fog,High,0.125,0.631,0,2.3,0,18,392.87
MX003779,2024-06-06 10:00:00,28.566841711180178,77.04733727984176,28.582340566795235,77.16438807392026,1,1.4676743573030573,14,3,0,1,0,Clear,Low,0.258,0.34,0,1.2,0,18,471.13
MX003780,2024-06-06 11:00:00,28.432512247905425,76.99500296726761,28.69405991778647,77.1528367412831,1,25.264798662991208,5,3,1,0,0,Fog,High,0.361,0.62,0,1.2,0,22,531.6
MX003781,2024-06-06 12:00:00,28.440104767582117,77.3421570847616,28.65176262705821,77.18960847407219,1,22.081642644181176,15,6,0,0,0,Fog,Low,0.276,0.966,0,1.9,0,46,470.2
MX003782,2024-06-06 13:00:00,28.781466413638334,77.19069130826234,28.85970594137493,77.23288368925306,2,15.026409979332763,15,6,1,0,0,Fog,High,0.641,0.978,0,3.4,1,8,374.26
MX003783,2024-06-06 14:00:00,28.768111695389102,77.31757867224906,28.805686827121498,77.12681056681055,1,8.996194245085611,14,4,0,1,0,Clear,High,0.689,0.899,0,3.5,1,6,661.39
MX003784,2024-06-06 15:00:00,28.576040266743387,77.03677106391825,28.5332268572982,77.31003443018304,1,23.017894180584037,21,1,0,1,1,Fog,High,0.725,0.123,0,1.8,0,23,477.03
MX003785,2024-06-06 16:00:00,28.420654200084876,77.0445768835513,28.69718718200881,77.27095049335145,1,20.42958114425761,14,6,1,1,1,Clouds,Medium,0.975,0.584,0,2.7,1,43,625.96
MX003786,2024-06-06 17:00:00,28.859740689917427,77.04087599171058,28.426197404847443,77.11264983466926,1,15.282246216378228,15,4,1,0,1,Haze,Medium,0.547,0.564,0,2.8,0,57,429.74
MX003787,2024-06-06 18:00:00,28.437222326889284,77.38161072179588,28.797498499523535,77.10476438141104,1,28.627339298891787,23,4,1,0,0,Clear,High,0.43,0.583,0,3.1,0,3,231.24
MX003788,2024-06-06 19:00:00,28.652342645688332,77.00376259541824,28.686404289532053,77.05490052923136,1,10.838058274605965,19,3,1,1,1,Haze,High,0.977,0.594,0,1.8,0,47,213.15
MX003789,2024-06-06 20:00:00,28.503677235880772,77.38270717236306,28.467257577789006,77.04161523583063,1,12.806375937904587,14,4,1,1,0,Haze,Low,0.5,0.331,0,2.1,0,14,179.83
MX003790,2024-06-06 21:00:00,28.76408641512428,77.18139858512022,28.646987743631723,77.09860456926046,1,1.668231664948912,12,2,0,1,0,Fog,Medium,0.918,0.429,0,3.2,0,10,255.07
MX003791,2024-06-06 22:00:00,28.64027459949548,76.91752016365315,28.757116225060745,77.03303627452804,4,10.37518428119665,9,5,1,1,0,Fog,High,0.149,0.787,0,2.8,0,59,134.05
MX003792,2024-06-06 23:00:00,28.830829354134522,77.36036521531878,28.628294833720272,76.94856954681772,1,29.22585684230229,10,2,0,1,0,Clouds,Medium,0.788,0.508,0,2.2,1,40,448.75
MX003793,2024-06-07 00:00:00,28.65704883399538,77.24050793355994,28.40730396017254,76.98514105994336,1,13.598111544292857,7,3,0,1,1,Clouds,High,0.135,0.531,0,2.6,0,40,376.92
MX003794,2024-06-07 01:00:00,28.644124406350997,77.13784617657562,28.674920091144656,77.25638765745892,1,24.788056808006782,6,5,0,0,0,Haze,Medium,0.388,0.394,0,1.6,0,4,269.37
MX003795,2024-06-07 02:00:00,28.62196423783105,76.97743869303588,28.80312884691086,77.23679771154173,1,3.7558130904447107,18,2,1,1,0,Clear,Medium,0.994,0.312,1,3.2,0,7,623.23
MX003796,2024-06-07 03:00:00,28.619813433385612,77.27098395413515,28.720455124567895,77.05551028925358,3,18.792958318908315,15,6,0,0,0,Haze,Low,0.216,0.729,0,1.2,0,30,248.83
MX003797,2024-06-07 04:00:00,28.544167887712113,77.06731732833923,28.442461101871615,77.21191740511192,1,7.803350677743505,10,2,1,1,1,Clouds,High,0.474,0.407,0,3.0,0,49,221.01
MX003798,2024-06-07 05:00:00,28.662784729396858,77.396555356173,28.4104383865124,76.99121963837844,1,8.327174647482446,6,6,0,0,1,Clouds,Medium,0.125,0.371,0,2.9,0,10,366.97
MX003799,2024-06-07 06:00:00,28.78611603831348,77.08272056320948,28.58897786040248,76.9477510922608,1,21.58468643881175,2,6,0,1,1,Clear,Low,0.84,0.951,0,1.8,0,52,788.16
MX003800,2024-06-07 07:00:00,28.854287043546876,77.34613432909929,28.733395187018104,77.3566742895949,2,1.5275159870104587,18,6,0,0,0,Clouds,Medium,0.215,0.888,0,1.7,0,33,695.11
MX003801,2024-06-07 08:00:00,28.675697661614794,77.22849813106762,28.833970756102662,77.15724547267195,1,24.320146769700514,11,4,1,1,1,Rain,Medium,0.322,0.447,0,1.6,0,52,284.54
MX003802,2024-06-07 09:00:00,28.60024327322964,77.38902800151749,28.40179663067036,77.24123007051368,2,15.331350905641395,6,6,1,0,1,Clouds,Medium,0.143,0.769,0,1.3,0,44,242.11
MX003803,2024-06-07 10:00:00,28.645556351414893,77.06848150623779,28.762507045457212,77.21450034518409,1,16.237942597423483,16,6,1,1,1,Haze,High,0.59,0.782,0,2.5,1,57,250.5
MX003804,2024-06-07 11:00:00,28.491368918084152,77.05631051081184,28.83816820909429,77.37777953192793,1,20.396745354679524,19,4,0,1,1,Clouds,Medium,0.236,0.71,0,1.2,0,52,697.15
MX003805,2024-06-07 12:00:00,28.647668839519504,77.06180251320669,28.69709139935708,77.06314354115533,1,10.203720342528916,15,2,0,0,0,Fog,Low,0.68,0.122,0,2.3,0,29,689.04
MX003806,2024-06-07 13:00:00,28.499064698202965,77.31391782815439,28.53514189261013,77.00281811539465,1,17.225574120520637,8,2,1,0,1,Clouds,High,0.27,0.605,0,3.0,0,47,406.11
MX003807,2024-06-07 14:00:00,28.80477875160891,77.2547226568722,28.787220403124852,77.15092906236141,1,16.47866561289929,8,1,1,0,1,Clouds,Medium,0.236,0.247,1,2.1,0,20,590.16
MX003808,2024-06-07 15:00:00,28.77943294262658,76.91250492437317,28.539016597189633,77.29710366609433,1,4.136895873514905,16,1,0,1,1,Fog,Medium,0.431,0.326,0,2.8,0,43,69.64
MX003809,2024-06-07 16:00:00,28.447942664646302,77.38864815529696,28.50241270875225,77.13744581250633,1,4.239268850393461,10,1,0,1,0,Clouds,Low,0.961,0.71,0,2.9,0,38,341.62
MX003810,2024-06-07 17:00:00,28.66561574836923,77.32437370687511,28.717871877780894,77.05445568150023,1,9.057086442779873,21,6,1,0,0,Clear,High,0.985,0.57,0,3.0,0,41,210.01
MX003811,2024-06-07 18:00:00,28.63346243737026,77.28092097350623,28.507591575306,77.19853785449659,1,3.667679760830005,17,6,1,1,0,Fog,Low,0.367,0.252,0,1.9,1,13,758.05
MX003812,2024-06-07 19:00:00,28.588051505130505,77.21183058446883,28.49970616384153,77.31923487784036,1,12.928034432615252,16,0,0,0,1,Haze,Medium,0.879,0.335,0,3.5,0,51,597.17
MX003813,2024-06-07 20:00:00,28.743145701273974,77.28992637689423,28.861439873053214,77.37189505540232,1,27.35602101116256,8,4,1,1,1,Clouds,Low,0.724,0.849,0,1.4,0,19,283.55
MX003814,2024-06-07 21:00:00,28.657527398534643,77.04061481683732,28.582795519221587,77.15363059182768,1,21.881594916931444,8,4,0,0,1,Rain,Medium,0.449,0.725,0,1.1,0,27,446.75
MX003815,2024-06-07 22:00:00,28.40536708590735,77.07455343800703,28.676937249901968,76.91747074166216,1,14.62729786394279,18,5,1,1,1,Clouds,Low,0.815,0.537,0,1.3,0,47,204.0
MX003816,2024-06-07 23:00:00,28.718869858104085,77.23267347628172,28.811525210142953,77.25196497864032,1,5.392291595335758,0,5,1,1,1,Clear,Low,0.106,0.96,0,2.2,1,38,307.83
MX003817,2024-06-08 00:00:00,28.581618423712385,77.2327214730877,28.737919670522103,76.98611055394689,2,13.174288420654804,17,4,1,1,0,Clear,Medium,0.815,0.332,0,2.6,0,21,459.7
MX003818,2024-06-08 01:00:00,28.751743566807484,77.24744521338599,28.504035603514282,77.12448985429711,2,9.6104991920955,23,4,1,0,1,Haze,High,0.128,0.976,0,1.8,1,54,754.93
MX003819,2024-06-08 02:00:00,28.455783590202167,77.15366245673746,28.698167186071945,77.14767072745069,1,19.294675123667933,19,6,1,1,0,Clear,Low,0.273,0.18,0,3.1,0,46,365.39
MX003820,2024-06-08 03:00:00,28.66555906612787,77.14284379393592,28.508713291691606,76.96311095201293,3,24.97277390326638,23,2,0,1,1,Clouds,Medium,0.285,0.314,0,2.7,0,42,160.86
MX003821,2024-06-08 04:00:00,28.418297351007222,77.12649453429624,28.426515252539396,77.07955841327374,1,28.023564644960235,4,3,0,1,1,Clear,High,0.831,0.411,1,2.9,0,19,69.85
MX003822,2024-06-08 05:00:00,28.514225121999306,77.07910008988912,28.498495438265262,77.33265709382319,1,12.45463635948603,2,3,1,1,0,Clear,High,0.165,0.526,0,1.2,0,53,455.14
MX003823,2024-06-08 06:00:00,28.572839013528384,77.13501496088075,28.667782096760007,77.25658784616029,3,4.696244462150735,16,3,1,1,1,Haze,Medium,0.317,0.456,0,1.5,0,17,467.95
MX003824,2024-06-08 07:00:00,28.407436492541862,77.03489617782105,28.706598316818507,77.24619774040909,1,13.945463528046357,7,1,0,0,1,Fog,High,0.882,0.871,0,2.8,1,21,340.76
MX003825,2024-06-08 08:00:00,28.63525419899975,77.11151325234934,28.7944519320918,77.13914831198042,2,20.896124542746197,7,4,1,0,0,Rain,Low,0.166,0.11,0,1.7,0,42,622.31
MX003826,2024-06-08 09:00:00,28.681645290552574,77.10344860762868,28.59882250847861,77.19975007260855,1,26.674017061258983,4,3,0,1,1,Rain,High,0.788,0.451,0,2.7,0,22,569.77
MX003827,2024-06-08 10:00:00,28.4267398551515,77.22689868500416,28.41678455967318,77.39961122923675,1,16.284959661503493,15,4,0,1,0,Rain,Low,0.762,0.554,0,3.4,0,5,742.11
MX003828,2024-06-08 11:00:00,28.700623499175144,77.09614855010193,28.519406504674535,77.38795643139439,2,15.22368957954946,17,0,1,0,0,Haze,High,0.237,0.128,0,2.0,1,31,797.72
MX003829,2024-06-08 12:00:00,28.527539515540024,77.06949339088251,28.552225112432563,77.29045855905868,1,3.7346828421807508,6,1,0,1,0,Clouds,Low,0.385,0.72,0,1.9,0,50,94.71
MX003830,2024-06-08 13:00:00,28.81831262743088,76.99781052175383,28.672165296766398,76.92026690168355,1,26.95496299431284,5,4,1,1,1,Clouds,High,0.908,0.866,0,1.5,1,51,245.74
MX003831,2024-06-08 14:00:00,28.86531455792308,77.27317851675535,28.77086585574456,77.10889071251562,1,27.91377870087931,14,6,1,0,1,Fog,High,0.766,0.419,0,2.8,0,5,551.88
MX003832,2024-06-08 15:00:00,28.43067736880741,77.19224220356186,28.55064081301639,77.23916154755462,1,3.371515122464244,16,2,1,0,1,Clear,Low,0.239,0.712,0,2.1,0,46,693.29
MX003833,2024-06-08 16:00:00,28.798063157942074,77.2613613471108,28.445337006953824,77.2781256496817,1,17.42351364054543,20,1,0,1,1,Clouds,High,0.806,0.881,0,1.2,0,31,361.75
MX003834,2024-06-08 17:00:00,28.69297493275325,77.16080656386228,28.67592347407726,77.1238607348977,2,3.9725288872581777,13,0,0,0,0,Clear,Medium,0.422,0.705,0,2.1,0,23,664.75
MX003835,2024-06-08 18:00:00,28.563472149058345,77.13941183930045,28.81302277593841,77.15526596954972,1,27.016729497426226,14,3,0,0,0,Clear,High,0.279,0.812,0,1.3,1,12,423.11
MX003836,2024-06-08 19:00:00,28.689408704468484,77.07294111376264,28.743756344339307,77.13316625219264,4,20.71561157566287,14,2,1,0,1,Clouds,Low,0.237,0.459,0,1.9,0,38,610.97
MX003837,2024-06-08 20:00:00,28.656588397980364,77.38041543051926,28.449184229936836,77.11703366438417,1,9.14395876521669,15,0,0,1,0,Haze,High,0.657,0.223,0,2.7,0,20,424.06
MX003838,2024-06-08 21:00:00,28.560298177611063,76.99823326841093,28.845397282767497,76.9292298452646,1,23.430597751733405,14,3,0,0,1,Clear,Low,0.666,0.601,0,3.0,0,37,135.08
MX003839,2024-06-08 22:00:00,28.798941123374767,76.96297526779392,28.747296621749705,77.06875595723793,3,29.856022708633333,18,2,1,1,0,Fog,Medium,0.133,0.638,0,1.6,0,42,734.65
MX003840,2024-06-08 23:00:00,28.634259949800306,77.14668066995439,28.818450764330876,77.22245298224908,1,1.0079945711602594,0,5,1,0,1,Rain,Medium,0.961,0.219,0,1.3,0,30,698.76
MX003841,2024-06-09 00:00:00,28.578022354547294,77.02211986612153,28.483450308373776,77.07861907475794,1,2.407307755361953,17,1,0,0,0,Rain,Low,0.658,0.27,0,3.0,0,21,350.33
MX003842,2024-06-09 01:00:00,28.65964383409608,76.9857630373014,28.65182692756615,77.10126396800749,1,29.107919673211,7,5,0,1,0,Haze,High,0.389,0.767,0,1.4,0,58,695.49
MX003843,2024-06-09 02:00:00,28.509188588092645,77.16619335593103,28.726446829076128,77.25359105391148,1,18.36351693727542,15,4,0,0,0,Clear,Medium,0.807,0.659,0,2.8,0,52,343.29
MX003844,2024-06-09 03:00:00,28.754691233850846,76.92374514935247,28.853802323333056,76.90319253260523,1,19.705958530340663,10,0,1,0,0,Rain,Low,0.36,0.797,0,1.9,0,11,325.91
MX003845,2024-06-09 04:00:00,28.627065475635106,77.01262745271383,28.40061799134501,77.2238124672019,1,27.51460725014725,6,2,1,1,0,Fog,Medium,0.442,0.146,0,3.2,1,34,393.42
MX003846,2024-06-09 05:00:00,28.713295224578644,77.1772116377979,28.871093880437776,76.9862933178727,3,17.39004953901311,8,2,0,1,1,Rain,Medium,0.903,0.926,0,2.5,0,37,596.04
MX003847,2024-06-09 06:00:00,28.64852748943323,77.00225024642843,28.65876597853913,77.17971294914325,2,24.093788948895902,18,6,1,1,1,Clear,Low,0.439,0.213,0,1.9,0,58,756.1
MX003848,2024-06-09 07:00:00,28.417150688661735,77.35898598872936,28.447862514095327,77.01840685960244,1,0.6106707284162204,9,3,1,1,1,Haze,High,0.628,0.471,0,1.8,0,6,572.27
MX003849,2024-06-09 08:00:00,28.655221310493054,77.38810555289555,28.5171327800811,77.38728078956045,3,10.365527332275095,16,1,0,0,1,Fog,Low,0.221,0.604,0,3.4,0,27,134.85
MX003850,2024-06-09 09:00:00,28.78879584363475,76.99808189891262,28.65769249906884,77.3557851264595,1,3.3127332976657593,11,2,1,0,1,Clear,Low,0.636,0.539,0,1.7,0,58,294.06
MX003851,2024-06-09 10:00:00,28.79159055585015,77.39214539552256,28.513799543931665,77.12379680294963,1,9.866602277004835,20,2,1,0,1,Haze,Low,0.693,0.251,0,2.9,0,30,797.56
MX003852,2024-06-09 11:00:00,28.818963747566762,77.11292367161184,28.616031472763666,77.37590990199374,1,18.09726826990327,13,3,0,1,0,Rain,Low,0.494,0.43,0,1.2,0,6,773.2
MX003853,2024-06-09 12:00:00,28.847827830915815,76.92606557510078,28.599192597502707,77.25721080381652,1,18.66112965016552,6,3,1,1,1,Fog,High,0.708,0.478,0,2.0,0,23,268.82
MX003854,2024-06-09 13:00:00,28.792089761808768,77.29226634390413,28.60046729584721,77.39158701272754,1,28.312401323335887,16,6,1,0,1,Rain,Medium,0.603,0.2,0,2.5,1,21,738.89
MX003855,2024-06-09 14:00:00,28.76418430489435,77.20549241495254,28.41960234851922,77.39411626291219,1,5.417422802689509,13,4,1,1,1,Rain,Low,0.595,0.789,0,2.2,1,16,322.51
MX003856,2024-06-09 15:00:00,28.43674664681616,77.34940980811122,28.42350081675141,77.28157730019528,1,4.8991730159245375,4,0,0,1,0,Clear,Low,0.781,0.453,0,2.6,0,38,544.54
MX003857,2024-06-09 16:00:00,28.41834215662614,77.15672970109776,28.878546353772997,77.27215078337574,1,25.174747307498468,14,3,0,1,1,Rain,Medium,0.355,0.647,0,1.9,0,5,424.84
MX003858,2024-06-09 17:00:00,28.718609897591378,77.08845617540308,28.505075535994134,77.38757294584917,1,14.385904441966836,0,0,1,0,0,Clear,High,0.349,0.614,0,1.4,0,37,619.33
MX003859,2024-06-09 18:00:00,28.411540427122485,77.11887178770169,28.406567042131282,77.35235309374187,2,27.755753437564515,10,0,0,1,0,Haze,High,0.486,0.481,0,1.9,0,35,625.28
MX003860,2024-06-09 19:00:00,28.591335081718054,76.90915124660415,28.743300399231146,76.92527533557421,4,24.693752295183522,2,5,1,0,1,Fog,High,0.435,0.224,0,1.3,0,41,570.01
MX003861,2024-06-09 20:00:00,28.852611036420715,77.09093693397482,28.467208547520844,76.95205560728637,1,0.8809733101577135,9,0,1,0,0,Haze,Low,0.158,0.449,0,2.8,0,6,651.65
MX003862,2024-06-09 21:00:00,28.524491253410392,76.9131034365831,28.741536097259996,77.04679396390141,2,13.667542523408926,16,4,0,0,1,Clouds,Low,0.109,0.613,0,1.5,0,20,174.57
MX003863,2024-06-09 22:00:00,28.567357030168964,77.05909524116645,28.538758749258264,77.35229426038329,1,15.464528927012998,12,3,0,0,1,Clouds,Low,0.895,0.505,0,2.4,0,19,673.19
MX003864,2024-06-09 23:00:00,28.754971034042914,77.37029592133253,28.79134729107088,77.32840121953501,1,22.006606152279822,14,4,1,0,0,Clouds,Low,0.554,0.298,0,2.8,1,58,473.15
MX003865,2024-06-10 00:00:00,28.471040979474786,77.17192285682167,28.402987840312793,77.17361703995937,3,12.966697112863248,7,2,1,1,1,Rain,Low,0.765,0.407,0,1.9,0,48,351.4
MX003866,2024-06-10 01:00:00,28.544218867232374,77.05821779432904,28.499508742184492,76.9180529934234,3,11.447950715271547,16,5,1,1,1,Rain,High,0.389,0.973,0,1.8,0,58,351.74
MX003867,2024-06-10 02:00:00,28.493047459027323,76.9214265043735,28.521364038834342,77.30494846700003,1,7.0402484796638625,12,4,0,0,0,Rain,Medium,0.8,0.115,0,3.0,0,9,738.74
MX003868,2024-06-10 03:00:00,28.587550464144197,77.07640937982053,28.86039347782739,77.27048651937312,1,4.510072159839459,1,3,1,1,1,Clouds,High,0.83,0.311,0,2.2,0,4,171.54
MX003869,2024-06-10 04:00:00,28.56638750196069,77.10463000188558,28.494438030262547,77.32117728459548,1,2.862343327197992,16,2,1,1,0,Haze,Medium,0.456,0.968,0,1.8,0,55,591.61
MX003870,2024-06-10 05:00:00,28.860085691711117,76.95419259540482,28.79011731457755,77.09027161238727,1,22.278429299424776,5,3,0,1,0,Clouds,High,0.687,0.924,0,1.5,1,12,730.88
MX003871,2024-06-10 06:00:00,28.68875174290776,77.0612985483379,28.731841963196633,77.21833262937675,1,2.697080196174291,4,2,0,0,1,Fog,High,0.413,0.861,0,3.2,0,52,647.19
MX003872,2024-06-10 07:00:00,28.46307893636326,77.18477950466858,28.670768663059924,77.08518789157263,1,27.071719702367453,8,6,0,0,0,Rain,Low,0.958,0.337,0,1.7,0,39,572.66
MX003873,2024-06-10 08:00:00,28.756970554288486,77.01422481641886,28.845179057481264,77.26180130996171,2,7.198507892026853,19,2,0,0,1,Haze,High,0.828,0.797,0,2.4,0,45,613.85
MX003874,2024-06-10 09:00:00,28.726611357146002,76.97904391712152,28.654332041985352,77.00117831621536,1,20.111387745928003,10,3,1,1,0,Clear,Low,0.382,0.187,0,2.2,0,42,370.61
MX003875,2024-06-10 10:00:00,28.553932852976846,77.25960369416687,28.78005177684178,76.95544639703606,1,5.507115615330116,0,0,1,0,0,Haze,High,0.708,0.491,0,2.3,0,20,57.38
MX003876,2024-06-10 11:00:00,28.6332442564723,77.31992266217445,28.55383216173572,77.13765318668527,1,25.52292216682949,6,4,0,1,0,Rain,Low,0.819,0.541,0,2.1,0,58,721.59
MX003877,2024-06-10 12:00:00,28.672109726238062,77.3857244043393,28.58015385237059,76.99361134522243,2,9.463895827583078,2,4,0,0,1,Clouds,High,0.743,0.322,0,2.7,0,41,487.83
MX003878,2024-06-10 13:00:00,28.75362799442147,77.26590768451764,28.57322992010406,76.97254800916191,1,14.622641937300568,10,6,0,0,1,Fog,High,0.457,0.332,0,1.5,0,27,725.31
MX003879,2024-06-10 14:00:00,28.669358788233808,77.39257015187052,28.71736028807171,77.32269313557397,1,14.458499451504057,11,0,0,1,1,Clear,Low,0.699,0.565,0,2.5,0,35,758.53
MX003880,2024-06-10 15:00:00,28.67303905560369,77.18657591817934,28.511508681064562,77.35496834744043,2,7.695161936540428,8,5,0,0,0,Haze,Low,0.578,0.97,0,2.9,0,19,215.39
MX003881,2024-06-10 16:00:00,28.410325554152358,77.30055411031312,28.84691132550805,77.2686379573095,1,17.614388082818365,2,2,1,1,1,Fog,Low,0.51,0.84,0,3.3,0,9,202.69
MX003882,2024-06-10 17:00:00,28.847286362498192,77.28887590959388,28.409618154713694,77.01584032817448,1,4.34054668752546,19,1,1,0,1,Haze,Low,0.712,0.25,0,2.8,0,51,341.27
MX003883,2024-06-10 18:00:00,28.781175168585243,77.31196226248126,28.798756528634495,77.1677190656525,1,3.477746059268668,10,1,1,1,1,Rain,Medium,0.879,0.747,0,2.5,1,28,112.36
MX003884,2024-06-10 19:00:00,28.631169594420296,77.37721051052799,28.79451085521967,76.91290915325568,1,27.820000861745903,10,3,0,1,1,Fog,High,0.613,0.753,0,2.6,0,13,653.04
MX003885,2024-06-10 20:00:00,28.844433984063055,77.21734072437468,28.6208044571835,76.94167716986968,1,7.9683636270638125,18,2,0,0,0,Clear,High,0.507,0.933,0,1.4,0,54,181.94
MX003886,2024-06-10 21:00:00,28.640173827514385,77.20561982677503,28.469792575174026,77.37581541372865,1,20.319731277224783,22,0,1,0,1,Rain,Low,0.62,0.15,0,2.4,0,21,349.25
MX003887,2024-06-10 22:00:00,28.62103536101761,77.27150127548768,28.475198583715187,77.37606606378196,1,22.007975444594504,12,2,0,1,0,Clouds,High,0.597,0.557,0,2.7,0,37,629.43
MX003888,2024-06-10 23:00:00,28.450955806941934,77.2198531395092,28.59451620105649,77.25388325845492,1,0.6536676179459486,19,0,0,0,1,Rain,High,0.687,0.758,0,1.5,0,9,407.9
MX003889,2024-06-11 00:00:00,28.85571855113816,77.1415098778803,28.815452684472724,77.39241508758033,1,16.63414684752904,16,5,1,1,1,Clouds,Low,0.935,0.847,0,1.8,0,50,120.74
MX003890,2024-06-11 01:00:00,28.660324260191633,77.07589597940508,28.84105765505119,76.96744759388079,3,15.150104554629712,4,3,0,1,0,Clear,Medium,0.415,0.959,0,3.5,0,16,355.17
MX003891,2024-06-11 02:00:00,28.64275531600635,77.28662991266398,28.73524525407487,77.01021835237803,1,0.9335836236487012,15,6,0,1,1,Clouds,High,0.468,0.663,0,2.3,1,23,373.53
MX003892,2024-06-11 03:00:00,28.739351686780978,77.16925738313837,28.779641468635628,77.25276925400341,1,27.402065198347355,18,5,0,1,0,Clouds,High,0.976,0.221,0,1.5,0,15,642.23
MX003893,2024-06-11 04:00:00,28.437283632567425,76.95429337906748,28.56403650993805,77.28615793568798,1,15.677693174804741,0,5,1,0,0,Rain,Low,0.925,0.509,0,3.3,1,23,493.62
MX003894,2024-06-11 05:00:00,28.456752640301982,77.04285831334032,28.813135337253946,76.90870656394281,1,19.2209701971064,12,5,0,0,0,Fog,High,0.437,0.611,0,2.8,0,30,762.12
MX003895,2024-06-11 06:00:00,28.455551106605853,77.18082788484541,28.50926354587011,77.21301117858722,2,16.404949667555595,3,0,0,1,0,Fog,High,0.424,0.635,0,2.7,0,35,646.42
MX003896,2024-06-11 07:00:00,28.633949408472816,77.01861014780677,28.75433214390486,77.26710508665893,1,17.67305659879083,17,1,0,1,0,Fog,Low,0.468,0.663,0,2.6,0,22,508.85
MX003897,2024-06-11 08:00:00,28.874746825610274,76.95053357883255,28.830481059019824,77.06884788816686,1,5.887256645934738,23,2,1,0,1,Rain,Medium,0.96,0.841,1,1.5,0,27,298.11
